,id_loc,Annee,suffrage,1_tour,2_tour
3803,82,2017,Blancs et nuls,8456,33410.0
3804,83,2017,Blancs et nuls,6662,32472.0
3805,83,2017,Inscrits,381696,381661.0
3806,83,2017,Votants,300431,286538.0
3807,83,2017,Exprimés,293769,254066.0
3808,84,2017,Blancs et nuls,14693,21632.0
3809,84,2017,Votants,123957,156134.0
3810,84,2017,Exprimés,109264,134502.0
3811,84,2017,Inscrits,310812,310673.0
3812,85,2017,Exprimés,180232,155772.0
3813,85,2017,Blancs et nuls,5701,20331.0
3814,85,2017,Votants,185933,176103.0
3815,85,2017,Inscrits,222325,222328.0
3816,86,2017,Inscrits,83047,82494.0
3817,86,2017,Exprimés,33130,33711.0
3818,86,2017,Blancs et nuls,3057,4031.0
3819,86,2017,Votants,36187,37742.0
3820,87,2017,Inscrits,495091,495089.0
3821,87,2017,Blancs et nuls,8830,42666.0
3822,87,2017,Exprimés,379766,327652.0
3823,87,2017,Votants,388596,370318.0
3824,88,2017,Blancs et nuls,2735,12504.0
3825,88,2017,Votants,109780,106074.0
3826,88,2017,Exprimés,107045,93570.0
3827,88,2017,Inscrits,137629,137552.0
3828,89,2017,Blancs et nuls,12064,55000.0
3829,89,2017,Exprimés,468835,404670.0
3830,89,2017,Inscrits,577012,576899.0
3831,89,2017,Votants,480899,459670.0
3832,90,2017,Inscrits,751271,751260.0
3833,90,2017,Blancs et nuls,14554,59200.0
3834,90,2017,Exprimés,559217,490309.0
3835,90,2017,Votants,573771,549509.0
3836,92,2017,Blancs et nuls,3534,16545.0
3837,92,2017,Exprimés,120434,104663.0
3838,92,2017,Inscrits,159425,159394.0
3839,92,2017,Votants,123968,121208.0
3840,93,2017,Exprimés,1353803,1177568.0
3841,93,2017,Votants,1387595,1321271.0
3842,93,2017,Inscrits,1804668,1804404.0
3843,93,2017,Blancs et nuls,33792,143703.0
3844,95,2017,Inscrits,189483,189368.0
3845,95,2017,Votants,91226,99998.0
3846,95,2017,Blancs et nuls,4280,8879.0
3847,95,2017,Exprimés,86946,91119.0
3848,96,2017,Exprimés,437793,380058.0
3849,96,2017,Inscrits,562085,562002.0
3850,96,2017,Votants,448831,428243.0
3851,96,2017,Blancs et nuls,11038,48185.0
3852,97,2017,Blancs et nuls,4337,19560.0
3853,97,2017,Inscrits,208734,208691.0
3854,97,2017,Exprimés,166057,143554.0
3855,97,2017,Votants,170394,163114.0
3856,98,2017,Votants,1091437,1021639.0
3857,98,2017,Blancs et nuls,14878,74618.0
3858,98,2017,Exprimés,1076559,947021.0
3859,98,2017,Inscrits,1301637,1301537.0
3860,99,2017,Inscrits,1090368,1090441.0
3861,99,2017,Blancs et nuls,23022,92882.0
3862,99,2017,Exprimés,833152,735360.0
3863,99,2017,Votants,856174,828242.0
3864,101,2017,Votants,79413,95643.0
3865,101,2017,Inscrits,203940,203973.0
3866,101,2017,Exprimés,75622,89697.0
3867,101,2017,Blancs et nuls,3791,5946.0
3868,103,2017,Exprimés,356567,307632.0
3869,103,2017,Votants,367576,355869.0
3870,103,2017,Inscrits,460939,460924.0
3871,103,2017,Blancs et nuls,11009,48237.0
3872,106,2017,Blancs et nuls,9368,52996.0
3873,106,2017,Exprimés,395653,338994.0
3874,106,2017,Inscrits,502378,502323.0
3875,106,2017,Votants,405021,391990.0
3876,107,2017,Inscrits,347914,347862.0
3877,107,2017,Exprimés,266787,226468.0
3878,107,2017,Blancs et nuls,7143,34686.0
3879,107,2017,Votants,273930,261154.0
3880,109,2017,Inscrits,1155604,1155475.0
3881,109,2017,Exprimés,888512,777762.0
3882,109,2017,Blancs et nuls,18019,87890.0
3883,109,2017,Votants,906531,865652.0
3884,111,2017,Inscrits,25385,25447.0
3885,111,2017,Blancs et nuls,318,871.0
3886,111,2017,Exprimés,7865,8122.0
3887,111,2017,Votants,8183,8993.0
3888,112,2017,Votants,2728,2779.0
3889,112,2017,Blancs et nuls,96,461.0
3890,112,2017,Exprimés,2632,2318.0
3891,112,2017,Inscrits,4966,4963.0
3892,114,2017,Blancs et nuls,9419,42448.0
3893,114,2017,Exprimés,322444,268676.0
3894,114,2017,Votants,331863,311124.0
3895,114,2017,Inscrits,405440,405628.0
3896,115,2017,Exprimés,241559,208716.0
3897,115,2017,Blancs et nuls,5932,29173.0
3898,115,2017,Votants,247491,237889.0
3899,115,2017,Inscrits,310237,310186.0
3900,116,2017,Blancs et nuls,9683,40803.0
3901,116,2017,Exprimés,309951,270890.0
3902,116,2017,Votants,319634,311693.0
3903,116,2017,Inscrits,406418,406331.0
3904,119,2017,Blancs et nuls,17838,81036.0
3905,119,2017,Votants,704364,669140.0
3906,119,2017,Inscrits,881658,880755.0
3907,119,2017,Exprimés,686526,588104.0
3908,120,2017,Blancs et nuls,14740,50084.0
3909,120,2017,Exprimés,541202,467679.0
3910,120,2017,Votants,555942,517763.0
3911,120,2017,Inscrits,766894,766977.0
3912,118,2017,Blancs et nuls,17665,73947.0
3913,118,2017,Votants,698256,652930.0
3914,118,2017,Inscrits,881558,881094.0
3915,118,2017,Exprimés,680591,578983.0
3916,121,2017,Inscrits,409014,408950.0
3917,121,2017,Blancs et nuls,8889,35642.0
3918,121,2017,Exprimés,319636,282787.0
3919,121,2017,Votants,328525,318429.0
3920,122,2017,Blancs et nuls,6930,31442.0
3921,122,2017,Inscrits,291194,291156.0
3922,122,2017,Votants,240687,228889.0
3923,122,2017,Exprimés,233757,197447.0
3924,123,2017,Blancs et nuls,3917,18653.0
3925,123,2017,Inscrits,183341,183328.0
3926,123,2017,Votants,150718,143806.0
3927,123,2017,Exprimés,146801,125153.0
3928,124,2017,Votants,73652,72077.0
3929,124,2017,Inscrits,95290,95279.0
3930,124,2017,Blancs et nuls,2078,9616.0
3931,124,2017,Exprimés,71574,62461.0
3932,125,2017,Inscrits,730497,730335.0
3933,125,2017,Votants,562937,526133.0
3934,125,2017,Blancs et nuls,14799,54598.0
3935,125,2017,Exprimés,548138,471535.0
3936,126,2017,Blancs et nuls,13685,56313.0
3937,126,2017,Exprimés,607787,521818.0
3938,126,2017,Inscrits,785540,785586.0
3939,126,2017,Votants,621472,578131.0
3940,127,2017,Votants,625670,592638.0
3941,127,2017,Inscrits,794777,794665.0
3942,127,2017,Exprimés,612438,524492.0
3943,127,2017,Blancs et nuls,13232,68146.0
3944,128,2017,Inscrits,402323,402313.0
3945,128,2017,Blancs et nuls,7493,35123.0
3946,128,2017,Exprimés,314228,273075.0
3947,128,2017,Votants,321721,308198.0
3948,130,2017,Inscrits,514442,514408.0
3949,130,2017,Votants,431575,411275.0
3950,130,2017,Blancs et nuls,12745,47149.0
3951,130,2017,Exprimés,418830,364126.0
3952,131,2017,Exprimés,237748,208967.0
3953,131,2017,Votants,244887,238266.0
3954,131,2017,Inscrits,307014,306976.0
3955,131,2017,Blancs et nuls,7139,29299.0
3956,132,2017,Blancs et nuls,6717,27232.0
3957,132,2017,Exprimés,219502,192021.0
3958,132,2017,Votants,226219,219253.0
3959,132,2017,Inscrits,282612,282532.0
3960,133,2017,Blancs et nuls,63,137.0
3961,133,2017,Exprimés,5348,5958.0
3962,133,2017,Votants,5411,6095.0
3963,133,2017,Inscrits,8464,8464.0
3964,134,2017,Blancs et nuls,4626,22234.0
3965,134,2017,Votants,189179,184899.0
3966,134,2017,Inscrits,241918,241891.0
3967,134,2017,Exprimés,184553,162665.0
3968,135,2017,Blancs et nuls,14729,72852.0
3969,135,2017,Inscrits,951148,950853.0
3970,135,2017,Exprimés,758934,652792.0
3971,135,2017,Votants,773663,725644.0
